wt_1,lak_1,wt_2,lak_2,wt_3,lak_3
Dr.5480.1.A1_at,9.426723068,8.879245087,8.908916584,8.815290428,9.411002445,9.115132999
Dr.1081.1.S1_at,14.54734362,14.38724303,14.32816426,14.2821443,14.52532886,14.23623641
Dr.23002.1.A1_at,3.974101794,4.743535277,4.313626511,5.375731294,3.951694457,4.060234088
Dr.4925.1.S1_at,3.545048114,3.255861515,3.67037375,3.563799389,3.671738165,3.560032713
Dr.13050.1.S1_at,3.703466291,2.989711977,3.040370086,3.021237686,3.870330861,2.999751565
Dr.15731.1.S1_at,2.79753207,2.929642357,2.877137425,3.125195477,2.805084812,2.863009394
Dr.24041.1.A1_at,3.123290891,2.968864321,3.247757501,3.16546481,3.310485085,3.18933439
Dr.15918.1.A1_at,10.20352441,9.5933144,9.883610182,9.743161428,10.0296386,9.8656548
Dr.23744.1.A1_at,2.814096103,2.665513527,2.890143978,2.798202326,2.86224527,2.807764401
Dr.927.1.S1_at,10.48952489,10.67510872,10.67928533,10.71624187,10.41548,10.74897483
Dr.278.1.S1_at,2.805033261,2.746111543,2.887266859,2.802774788,2.885591127,2.796695345
Dr.16618.1.A1_at,6.144308776,6.212890704,6.411426623,7.06546863,6.292906354,6.840961594
Dr.4135.1.A1_at,7.499202551,7.367796972,7.477632224,7.15173912,7.653919173,6.762559616
Dr.25578.1.A1_at,9.326326781,9.397288295,9.456202015,9.673325341,9.33742685,9.807638608
Dr.23178.1.A1_s_at,10.20114218,10.01645152,11.00558477,10.22217449,10.19400609,9.848904067
Dr.6058.1.A1_at,10.64608548,10.94003485,11.38905973,11.95898626,10.53246654,11.04326043
Dr.14865.1.A1_at,3.517648981,3.418065103,4.411988584,3.716605144,4.67369218,3.639449148
Dr.4151.1.S1_at,7.782709069,7.838246425,7.849294573,8.015943906,7.575202125,7.855073907
Dr.850.1.A1_at,2.405492001,2.371981726,3.61324909,2.468640314,3.248039154,2.300888465
Dr.26312.1.A1_at,9.164335663,8.984433569,9.19941101,9.098362203,9.452538948,9.281040497
Dr.2929.1.A1_at,11.47427913,11.5218955,11.2287996,11.64327079,11.59828569,11.9325654
Dr.9173.1.A1_at,10.42572517,10.03278303,9.876210549,9.804527936,10.34222846,9.6357841
Dr.21825.1.A1_at,6.173988864,5.255841348,6.414674883,6.350230961,6.611938114,5.858143594
Dr.4926.1.S1_at,4.481671652,4.618881882,2.89622072,5.406141631,2.839975381,4.291372426
Dr.22702.1.A1_at,2.972279615,2.845718275,3.238199391,2.946554911,3.153759695,3.071788889
Dr.17095.1.A1_at,9.620905842,9.488640398,9.297361709,9.078032618,9.728680213,9.442582927
Dr.10689.1.S1_at,12.78874915,13.23815894,13.23415876,13.38327677,12.92737646,13.07361592
Dr.25001.1.A1_at,3.296841435,3.208350564,3.659285304,3.372055389,3.915368365,3.428586788
Dr.1493.1.A1_at,7.718731406,7.680516898,8.091823207,7.676989377,8.33950608,7.809924766
Dr.6287.1.A1_at,5.630163018,6.163123168,5.950965187,7.090062498,6.558068606,6.755065187
Dr.26392.1.A1_at,10.84849732,10.30273596,10.81433167,10.53004692,10.56452676,10.52521021
Dr.3904.1.A1_at,5.167090767,4.776317492,6.890565183,5.392154191,6.038853939,5.474207417
Dr.14059.1.A1_at,6.332414448,6.583624317,5.964294541,6.749813187,5.572033357,5.901461529
Dr.10128.1.A1_at,4.641137589,3.619710955,4.168564471,4.139652008,4.644494523,4.025748045
Dr.6502.1.A1_at,3.092197512,3.455697384,2.374901755,2.843832163,2.292407617,2.597329429
Dr.12893.1.S1_at,9.760949677,9.491390643,9.712287567,9.52863596,9.287241051,9.036083265
Dr.16470.1.A1_at,3.668743657,3.765690061,3.802451985,3.918740027,3.733067346,3.801339118
Dr.17827.1.S1_at,2.590319773,2.802228892,2.676320998,2.976419398,2.837036556,3.688904004
Dr.3178.1.A1_at,11.32023541,10.76244324,11.08013062,11.00653333,11.17522864,10.96606201
Dr.3910.1.S1_at,9.345057672,9.580767514,9.259092811,9.447282515,8.685715868,9.13888206
Dr.14584.1.S1_at,9.666215887,9.132893244,9.799227575,9.571879175,9.900751662,9.76668755
Dr.19144.1.A1_at,7.546279479,8.019926759,8.561884188,9.407601582,8.919041044,9.680724242
Dr.8066.1.S1_at,3.337064382,3.508758909,3.295591113,4.969262388,3.431268326,4.207065506
Dr.5005.2.S1_at,12.76259376,12.39482076,12.85164045,12.68665901,12.61887263,12.55128361
Dr.18298.1.S1_at,7.636460175,7.437867291,8.17950459,7.694263069,7.372160753,6.739180644
Dr.13764.1.S1_at,8.304301094,7.551140275,8.249399671,7.941231582,7.582786428,6.121735329
Dr.14256.1.S1_at,8.397166641,8.611905198,8.557071563,8.768075459,8.184122217,8.321923169
Dr.23030.1.A1_at,8.444128895,8.399964906,9.29547335,8.606923682,9.344935748,8.378868941
Dr.10215.2.S1_at,6.858303942,6.910501723,6.512007945,7.07488116,6.591764697,6.85602412
Dr.3099.1.A1_at,2.951945801,3.037514222,2.863750481,2.952831323,2.936888615,2.996206439
Dr.11424.1.A1_at,9.737847745,9.368401227,9.701646566,9.648146091,10.09723687,9.340625859
Dr.11139.1.A1_at,3.083365311,2.499914159,2.994608933,2.925043757,3.792905606,3.009117043
Dr.25752.1.A1_at,10.43305396,11.29732942,10.94500473,11.12729797,11.20577394,11.50510329
Dr.18472.1.A1_at,9.260709145,8.839898554,8.569440453,8.349166813,9.629312895,8.511994561
Dr.10210.1.A1_at,5.80635607,6.047395696,6.167648561,6.529045123,5.114556344,6.041026304
Dr.12651.1.S1_at,10.72410646,10.17879686,10.91082687,10.58063276,9.951514568,9.391489668
Dr.21803.1.A1_at,10.94184546,7.610884063,11.69502473,8.315002967,11.80904215,11.69743293
Dr.2509.1.A1_x_at,9.497007551,9.658591707,9.705186011,10.15865075,8.794441384,9.498132153
Dr.10614.1.A1_at,3.831453624,3.888319685,3.67538791,4.131917147,4.070546941,4.474857397
Dr.682.2.S1_at,11.75081528,11.87706836,11.74819021,11.85476204,11.87881921,12.21474555
Dr.20495.1.S1_at,2.474330338,3.492565176,2.546872599,5.104808631,2.450041615,2.816686009
Dr.4274.2.A1_at,12.61769137,12.4700113,12.75450875,12.43914484,12.92400438,12.80686371
Dr.24888.1.A1_at,11.47215999,11.74639075,11.65078988,11.98935347,12.13844351,12.37278336
Dr.450.1.S1_at,2.536898818,5.144996208,2.550726963,5.214284594,2.501378473,2.505972109
Dr.17242.1.A1_at,3.599114826,3.67499939,3.862790279,4.311627244,3.263412803,3.904710555
Dr.18084.1.A1_at,9.056547975,9.142072494,8.688317717,9.052760965,8.971407235,9.113644703
Dr.200.1.S1_at,3.286624811,2.945727273,3.198937553,3.053010303,3.119822023,3.077351954
Dr.13052.2.S1_at,3.125324307,3.528130546,3.130332188,3.167469249,3.107360141,3.327508051
Dr.14413.2.S1_at,6.759677788,6.931768994,5.915084184,7.104902461,6.753261462,7.198672908
Dr.646.1.S1_at,9.719744302,9.090935434,8.800519218,8.410074768,9.500107516,9.244010847
Dr.10737.1.S1_at,6.045112943,6.766762676,6.140535031,6.804131706,6.976777906,7.035105058
Dr.26344.2.S1_a_at,3.339629812,3.672462833,3.01321475,3.220039605,3.435690637,3.563313065
Dr.26456.1.S1_at,5.769849721,5.309608856,5.290358397,4.550134126,4.6346651,4.343532128
Dr.25166.3.S1_at,13.11320484,12.79672925,12.94225506,12.5704806,12.41451127,11.61619528
Dr.9557.1.S1_at,10.52435698,10.69987616,10.59476155,11.27946344,10.28198325,10.53483895
Dr.12375.1.S1_at,6.359529107,6.51446389,6.446952029,6.757623211,5.756654161,6.652046684
Dr.2788.1.S1_at,7.591671839,7.27503578,7.897887739,7.412508444,7.009638956,6.751450395
Dr.18406.1.A1_at,9.793614803,9.479027461,10.40028638,9.577913497,9.294317847,9.008070007
Dr.835.1.A1_at,6.358544897,8.058725619,7.749876882,8.11999613,7.954129786,8.529697362
Dr.9293.1.A1_at,10.22268075,9.500443175,10.61293085,10.19822644,10.24950281,10.15716727
Dr.5541.1.S1_at,13.31049741,13.58534812,13.58085349,13.58833261,13.38315093,13.69826618
Dr.4609.1.S1_at,12.70635675,12.33364394,12.04867704,11.6400083,11.92484577,11.671684
Dr.149.1.A1_at,11.63601877,11.85217765,11.23536892,11.53390846,10.68225788,11.52528147
Dr.18092.1.A1_at,6.448810463,5.74873964,6.489834417,6.307619472,6.441683061,6.264115518
Dr.7368.1.A1_at,3.451244418,3.354742108,3.521061691,3.170678038,4.132744511,3.447572605
Dr.3363.1.A1_at,7.494124417,7.865546203,7.955218324,8.08767053,7.704202923,7.843284065
Dr.5162.1.A1_at,10.58375075,10.84626966,10.94170246,11.00177006,10.89642158,11.17549041
Dr.11491.1.S1_at,4.249445334,4.445272322,4.543461858,4.677240633,4.421618632,4.507516721
Dr.11987.1.A1_at,9.148296441,9.627295491,9.399727645,9.640447413,9.524047082,9.564093417
Dr.20525.1.A1_a_at,4.053879189,3.841183513,4.345086897,4.177499797,4.282353588,4.172541418
Dr.4619.2.S1_at,4.751146389,5.374917723,5.228022312,5.522632087,3.738633356,4.597161998
Dr.21069.1.S1_s_at,2.765912664,2.467352408,2.687135584,2.514475416,2.82067881,2.772940313
Dr.8425.1.S1_at,7.487243564,6.761706801,8.497994031,8.18352252,8.235923861,7.620954281
Dr.15759.1.A1_at,10.71856547,10.62539124,10.99159645,10.75205106,10.81690309,10.25059279
Dr.20131.9.S1_at,3.446259645,3.702044109,3.628650663,3.953115479,4.118992402,4.449592368
Dr.15970.1.S1_at,8.570760524,5.660815366,8.051578839,7.28424346,6.161156472,5.283982843
Dr.17543.1.S1_at,7.81390076,7.414490526,7.342373828,6.959996062,7.031740784,6.869133936
Dr.20424.1.A1_at,12.06034336,12.3201377,10.87982483,11.91409583,10.10420089,11.19431458
Dr.15078.1.A1_at,11.24584192,11.71838423,11.27686134,11.63971012,11.88141092,11.96537158
Dr.25283.1.A1_at,10.23389748,10.12796155,10.33561276,10.13097173,10.35943241,9.727518901
Dr.24048.1.A1_at,3.557741735,3.386367181,3.569764284,3.524668912,3.640567453,3.540355706
Dr.16606.1.S1_at,10.0566118,9.7327326,9.931371474,9.888844196,10.44791671,9.959160168
Dr.4376.1.S1_at,8.810393431,8.831771291,9.266387896,8.481769303,8.974783587,8.128147906
Dr.341.1.A1_at,10.45821215,10.42265033,9.987160052,10.83424782,10.20139734,11.04689738
Dr.26410.1.S1_at,9.911507317,10.14085501,10.30571634,10.41277115,10.20355203,10.66083069
Dr.24317.1.S1_at,7.04314383,7.538465507,7.653833843,7.90599997,6.721918703,7.105338158
Dr.24341.1.S1_at,9.073484354,8.90785055,9.768125603,9.033556749,8.762318297,8.218397555
Dr.14841.1.S1_at,8.623449297,7.990696754,9.03099948,8.287985131,8.400996041,8.406363934
Dr.12875.3.A1_x_at,8.993560352,8.940233036,8.917635864,8.21162776,9.310542582,8.820537063
Dr.20934.1.S1_at,4.646417164,4.476014361,4.529941054,4.51358207,4.647432694,4.497888406
Dr.15201.1.S1_at,7.381906657,7.126808832,7.355730646,7.149226451,6.901118739,6.472966138
Dr.7751.1.S1_at,10.58503161,10.25302078,9.663971018,9.276226332,9.959835028,9.119981775
Dr.2849.1.S1_at,11.29691024,10.66795849,11.11925653,11.00180589,10.85120704,10.63021099
Dr.13750.1.S1_at,9.81050615,7.460849065,10.37108428,8.533386344,7.216926707,6.92645737
Dr.20761.1.A1_at,3.660113162,3.324180513,3.328093229,3.304108052,3.774888217,3.432375723
Dr.7184.1.A1_at,7.073243498,7.012879459,7.153813218,6.436297549,7.789124603,7.151491833
Dr.7573.1.A1_at,11.58392996,11.67655948,11.64131775,11.77421928,11.39041984,11.86141279
Dr.21489.1.A1_at,2.95151323,2.659704347,2.799879473,2.763278583,3.270826507,2.743317512
Dr.10495.1.S1_at,8.288165066,8.124329755,8.600291954,8.267643512,8.497088762,8.42377553
Dr.15743.1.A1_at,2.995865249,3.456264394,3.39134392,3.721025619,2.968409837,3.069104815
Dr.14460.1.S1_at,3.925637403,4.030947068,3.923598154,3.955878608,3.907486071,4.010255516
Dr.17259.1.A1_at,6.875318102,6.51498697,7.251471142,6.975614204,8.055613857,7.044158172
Dr.16399.1.A1_at,9.228626692,9.161885202,9.156200538,8.574939101,9.159822206,8.87766642
Dr.6398.1.S1_at,5.333923775,5.340125124,5.1567446,5.820085463,4.867602194,5.977964024
Dr.13015.1.S1_at,4.469748136,4.272677942,5.494012683,4.924758548,5.786165098,4.701056364
Dr.16482.1.A1_at,6.738739832,7.163248009,7.521056194,7.69050882,6.495412229,7.259144056
Dr.5635.3.S1_at,8.748395512,10.22178324,8.759795412,9.699154615,9.090435269,9.088799688
Dr.5506.1.A1_at,13.8395118,13.77476134,13.71542755,13.61188078,13.74495632,13.63616855
Dr.1076.1.A1_at,11.13424793,11.4876089,10.27540113,10.870065,10.20262302,10.53618413
Dr.24528.1.S1_at,9.619542002,9.741302253,9.106102643,9.479720458,8.882694906,9.278220552
Dr.13269.1.A1_at,8.563153104,8.445854562,8.713180399,8.352402093,8.42837391,7.652781992
Dr.25745.1.S1_at,9.860805214,11.74353622,9.856984685,10.51974237,11.28265276,11.6776069
Dr.10201.1.S1_at,11.14061602,10.99968797,11.22097617,10.55996292,10.9248624,9.60832604
Dr.174.1.A1_at,7.171050279,7.084072716,6.904219905,6.562944026,7.418395351,6.671187843
Dr.7804.1.S1_at,5.01105137,6.361941984,5.881125602,6.097544528,5.646808813,6.041999509
AFFX-r2-Ec-bioD-3_at,11.95061242,11.46844998,12.27051345,12.07516004,12.01169932,11.86955078
Dr.17592.1.A1_at,9.52008049,8.957036909,9.826294389,9.411364775,9.110913654,9.038713611
Dr.26398.1.S1_at,3.253543668,3.029535106,3.456465069,3.312138187,3.574869865,3.438081077
Dr.26344.3.S1_a_at,4.012152358,4.683191863,3.758461314,4.044899801,4.237039276,5.877766946
Dr.7674.1.S1_at,10.48259291,10.42412929,10.39037423,10.29493226,10.59425796,10.36643125
Dr.4835.1.S1_at,9.715819486,9.722437135,10.0351559,9.52492005,10.29684858,9.707960427
Dr.14964.1.A1_at,2.876225099,2.74908352,2.99329519,2.922837723,2.998910955,2.906788365
Dr.13624.1.A1_at,8.41446335,8.434802012,8.738169452,8.254042373,8.603446357,8.090715427
Dr.18448.1.A1_at,4.39346459,4.474506659,3.301208229,4.678245864,4.599406149,5.693181262
Dr.14489.1.A1_at,6.172642304,6.214241533,6.172315913,4.726757546,6.506643797,5.124805385
Dr.12304.1.S1_at,8.748108784,8.687631336,8.647696408,8.397288988,8.886214948,8.285182764
Dr.17378.1.S1_at,7.655975014,7.580174384,7.072342102,8.335314192,7.25577054,8.491165689
Dr.22908.1.A1_at,4.564782913,4.324690572,4.787777294,4.617109673,5.044173497,4.830795397
Dr.22782.1.A1_at,6.828917123,7.779094289,7.705462575,7.693384329,7.414244217,8.30252254
Dr.6814.2.S1_at,6.998576101,5.334221958,6.141336977,6.022107101,8.266291566,6.778288808
AFFX-r2-Ec-bioC-5_at,8.359939737,7.855783899,8.761134601,8.242900354,8.51498454,8.489453492
Dr.16378.1.A1_at,4.486321712,4.31665849,4.329425616,4.247194461,4.749984948,4.471307799
Dr.5534.1.S1_at,7.629418368,7.947442704,7.958445012,8.058553408,7.593075429,7.747363462
Dr.3864.1.A1_at,10.3649384,9.859239184,10.18227573,10.11367734,10.64234022,10.34824785
Dr.5429.1.S1_at,2.963877306,7.731652451,3.121315411,3.052631405,3.313242913,7.253002748
Dr.17455.1.A1_at,9.329406237,9.139039871,9.20416808,8.946455213,8.822577077,8.601250553
Dr.18282.9.S1_at,7.19750618,6.310423065,7.503294174,6.995975009,7.356828576,7.279377833
Dr.13620.1.A1_at,7.319804514,7.216347618,7.774074618,7.249318081,7.649609769,6.439697079
Dr.6264.1.A1_at,6.711875534,6.652033291,7.569967943,6.761414246,7.357081712,6.882403346
Dr.13098.1.S1_at,9.910407603,9.67744791,9.584923229,9.353608849,10.24219198,9.937997541
Dr.4265.1.A1_at,12.76298146,13.24774746,12.64655262,13.15194385,13.33248592,13.36351897
Dr.10502.1.S2_at,7.343103464,7.570119852,6.871619392,8.213995848,6.02553169,6.766366021
Dr.19381.1.S1_at,10.177969,10.0762979,10.16085808,10.11370609,10.35029452,10.15271596
Dr.7233.1.A1_at,7.049397235,6.972074331,7.587170719,7.040439965,8.103076367,7.323107334
Dr.13163.1.A1_at,9.068786,9.010946124,9.378330969,9.200394336,9.367788919,8.992614972
Dr.4716.2.A1_at,5.336161865,4.660956928,5.684375096,5.464385035,5.633074186,5.406706299
Dr.12368.1.A1_at,9.762327021,10.54061985,10.06809921,10.2081151,10.27537924,10.50166913
Dr.6156.1.A1_at,6.875345529,5.566159317,5.920198186,5.71962045,7.625364952,6.731686454
Dr.10109.1.A1_at,8.730416868,9.101329398,9.061146111,9.055266624,8.861172352,9.187803188
Dr.987.1.S1_at,8.42978596,8.351403616,8.863161857,8.116354648,8.125672775,7.226660998
Dr.10901.1.S1_at,3.596901672,3.241557115,3.321795295,3.217466505,3.174559679,3.039924604
Dr.25708.1.A1_at,6.130055681,5.51347185,6.119826913,6.03746805,5.993601389,4.837728357
Dr.19274.1.S2_at,9.891275113,10.65945409,10.19213786,10.20312299,10.12481121,10.55160684
Dr.17927.1.S1_at,6.926754858,8.62879557,8.044940855,8.514167027,6.698841403,7.214373024
Dr.24251.1.S1_at,6.024583381,6.350437096,6.032425049,6.642842192,5.969298451,6.016325836
Dr.18740.1.S1_at,7.190441651,7.639756712,7.518965575,7.537377951,7.428403802,7.678330105
Dr.20777.1.S2_at,8.172718792,9.190845219,7.305678988,9.438648526,8.329014494,8.405553979
Dr.25683.1.S1_at,4.771285742,2.879830173,3.584507733,2.685808571,2.889226747,2.722819225
Dr.19676.1.A1_at,2.68267109,2.807802453,2.858111567,3.142097859,2.711993064,2.804042566
Dr.21484.1.A1_at,7.074525791,6.98694014,7.381311072,7.039962905,7.019777257,6.892491688
Dr.1827.1.A1_at,11.53348593,11.7656007,11.6118195,11.68645305,11.51368334,12.14141341
Dr.13632.1.S1_at,10.20055422,9.586034952,9.841490212,9.651097666,9.261362972,8.719441528
Dr.16505.1.A1_at,5.48806034,5.390345117,5.721274168,4.912428481,5.552563716,5.284703987
Dr.5267.1.A1_at,8.293826109,8.944993766,9.14714157,9.23962273,8.482578175,8.889983979
Dr.3946.1.A1_at,8.569725816,8.75220242,8.688423715,8.881121318,7.982506361,8.615929898
Dr.9164.2.S1_at,5.854383531,6.428750025,6.441027217,6.973508649,6.861668289,6.986402975
Dr.4688.1.A1_at,10.3986118,9.824542179,9.907193265,9.898088501,10.25648949,9.901479171
Dr.6570.1.S1_at,7.108807623,7.962269411,8.083205833,8.362333875,7.587851698,7.822912216
Dr.18226.1.A1_at,7.828879144,7.796636769,4.372098068,8.211474229,2.552229926,8.501605529
Dr.19161.1.A1_at,9.761544238,9.171470893,8.732291238,8.159112347,8.936798322,8.71902287
Dr.10452.2.S1_a_at,4.874420328,3.665355378,3.703712363,3.724865465,4.224057823,3.272440552
Dr.194.1.S1_at,5.74670332,5.894876245,3.966632324,5.658045766,5.571636917,6.593035444
Dr.2950.1.A1_at,6.753009764,6.370341214,6.848605833,6.829256069,6.965102279,6.64699784
Dr.17443.1.S1_at,11.53973129,11.38443306,11.51828036,11.27541085,11.57080856,10.71683911
Dr.3498.1.S1_at,8.630184829,8.866301986,8.971948437,9.318964358,9.333294753,9.66586392
Dr.18310.2.A1_at,9.309078615,8.475847378,8.180240851,7.790059473,7.684959107,6.804467928
Dr.23573.1.S1_at,2.792320409,2.70095461,2.927102948,2.85313,3.014417931,2.847820496
Dr.981.1.S1_at,5.637609449,6.154824344,5.998069691,6.110641495,6.34761346,6.77765934
Dr.7328.1.A1_at,8.50848002,8.509877907,8.811401482,8.209173976,8.54601167,8.165520362
Dr.155.1.S1_at,5.497826809,6.130744058,5.610290517,5.82158105,5.685916099,5.763014289
AFFX-r2-P1-cre-5_at,13.7010374,13.40850446,13.9621032,13.80707631,13.71901647,13.62947056
Dr.9764.1.A1_at,4.107912756,2.590211619,3.722283722,2.601286622,8.327433822,2.675107426
Dr.19923.1.A1_at,10.51580286,10.27507872,10.44718023,10.26068983,11.1237072,10.71436326
Dr.977.2.A1_at,9.859287982,10.36306106,10.55936324,10.75778388,10.07114671,10.27156308
Dr.18321.1.S1_at,4.296448232,5.546118229,6.524188003,6.693058343,4.922350678,6.597668891
Dr.16852.1.A1_at,8.168260458,7.995323031,8.108707569,7.730570995,8.787970752,8.417765819
Dr.4457.1.S1_at,11.23586378,11.42594249,11.40808206,11.59575844,10.69764382,11.19835782
Dr.5845.1.A1_at,4.729904389,3.923166769,4.426145643,3.93555824,3.654164815,3.545743283
Dr.26248.1.A1_at,3.355578235,3.080956195,3.134487246,3.106334439,3.095834068,2.896960763
Dr.1760.2.S1_at,4.112130763,4.178457739,3.808039924,4.554678661,4.061221193,4.333231979
Dr.14314.3.A1_at,6.216452904,6.50600486,6.212887143,6.84832482,4.625967902,5.942226492
Dr.15140.1.S1_at,8.364639012,8.839703719,9.251409041,9.416983562,8.268621445,8.843668219
Dr.12437.1.A1_at,5.46989939,4.51943842,7.137651618,5.861546172,5.459491175,5.231136281
Dr.13121.1.A1_x_at,3.2349755,4.857957399,3.16323125,3.158887005,3.131895581,4.272313111
AFFX-Dr-X03453-2_s_at,14.18431613,13.85988121,14.45752113,14.30461407,14.27820793,14.1766718
Dr.20414.1.A1_s_at,8.438651154,7.680371046,8.938390872,8.535855869,7.935166947,7.711474081
Dr.22259.1.A1_at,8.906768421,8.874115867,8.960464931,7.870399546,9.0522651,8.458046233
Dr.24329.1.S1_at,7.092523836,7.076399603,7.325840945,7.108116352,7.169467283,6.87570908
Dr.16625.1.A1_at,2.674042341,2.90919983,2.631661179,3.071365604,2.577942706,2.614514831
Dr.26022.1.A1_at,5.478486289,5.392802293,5.617211305,5.480709815,5.830234447,5.353221283
Dr.2270.1.A1_at,7.4012337,6.557194472,7.984743881,7.518997184,8.137882168,7.892729301
Dr.19304.1.A1_at,10.70491053,10.76839345,10.75581266,11.1383029,10.19560503,11.09670729
Dr.1706.1.S1_at,10.78335645,11.35253617,11.44639114,11.58431037,11.11059008,11.30740831
Dr.22659.1.A1_at,3.365234884,3.326918618,3.574530474,3.394855045,3.50096928,3.389734303
Dr.420.1.A1_at,6.918935346,6.348641905,7.301472155,7.239077889,6.996991964,6.340555904
Dr.16832.1.A1_at,3.101022246,3.148437203,3.129161663,3.214871422,3.162941473,3.333023687
Dr.17271.1.A1_at,4.68883402,5.619220147,5.627883075,5.907835503,5.724356487,5.980262627
Dr.15757.3.A1_at,4.145582977,3.714668608,4.253564478,4.112417112,4.911543712,4.438757936
Dr.14824.1.S1_at,9.25542249,9.529547035,8.914859657,9.354466336,9.332982361,9.355030785
Dr.26450.1.S1_at,5.021579706,3.654351409,3.696174755,3.631163592,3.984460387,3.221797105
Dr.9221.1.S1_at,10.66859355,8.230255336,11.30378379,10.27864157,10.79167178,10.51603191
Dr.280.1.S1_at,12.26004766,12.597428,12.43109713,12.48648459,11.8802715,12.71702998
Dr.2661.1.A1_at,7.107157404,7.043517895,7.639457317,7.146197616,7.088831801,6.373047897
Dr.12350.3.S1_at,2.288962298,2.237482342,2.262762963,2.147355613,2.246948941,2.18760629
